chave_estavel,codigo,codigo_original,descricao,ordem,tipo,folha_mensuravel
e9e611c5-cb30-50d1-aa84-b47196d99662,SINAPI:92982,92982,"CABO DE COBRE FLEXÍVEL ISOLADO, 16 MM², ANTI-CHAMA 0,6/1,0 KV, PARA DISTRIBUIÇÃO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",219,item,True
1f59625d-09ec-57a5-b368-db8fcd20847e,SINAPI:91929,91929,"CABO DE COBRE FLEXÍVEL ISOLADO, 4 MM², ANTI-CHAMA 0,6/1,0 KV, PARA CIRCUITOS TERMINAIS - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",220,item,True
32d3aaf2-2780-57dd-8f4c-7bc783bc5b9b,SINAPI:91927,91927,"CABO DE COBRE FLEXÍVEL ISOLADO, 2,5 MM², ANTI-CHAMA 0,6/1,0 KV, PARA CIRCUITOS TERMINAIS - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",221,item,True
0a2ad64d-4c42-59a5-b9df-66878452d9be,,,INSTALAÇÃO ELÉTRICA DE MÉDIA TENSÃO COM GERADOR E ALIMENTADORES GERAIS,222,grupo,False
896c02c7-36d6-5c1b-82bc-f8cbec0cff1f,,,RAMAIS DE ALIMENTAÇÃO,223,grupo,False
f3fd9e8b-cc88-55a5-a778-a2b04c41f6e4,,,RAMAL DE ALIMENTAÇÃO DO QGBT,224,grupo,False
c34273d4-fd50-5e6d-b671-fb91d85d794d,SINAPI:93012,93012,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 110 MM (4""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",225,item,True
08357f68-0e4e-5bad-8b00-417b10b6b3cf,SINAPI:93026,93026,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 110 MM (4""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",226,item,True
5bfbb05d-0c52-58a7-a2eb-5ade46c41100,SINAPI:93017,93017,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 110 MM (4""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",227,item,True
ed7a58d1-5d66-5fb8-826a-9f0acef173fa,SINAPI:97670,97670,"ELETRODUTO FLEXÍVEL CORRUGADO, PEAD, DN 100 (4""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",228,item,True
84006d5d-a04a-5ec6-a288-6781fe15911d,SINAPI:104166,104166,"TUBO PVC, SÉRIE R, ÁGUA PLUVIAL, DN 150 MM, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022",229,item,True
c008b48d-e280-5665-bfcd-d61d25cfc4b5,SINAPI:97888,97888,"CAIXA ENTERRADA ELÉTRICA RETANGULAR, EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, FUNDO COM BRITA, DIMENSÕES INTERNAS: 0,6X0,6X0,6 M. AF_12/2020",230,item,True
01bdffa8-bc8e-5d55-81b6-0d5506a5f58a,SINAPI:93358,93358,ESCAVAÇÃO MANUAL DE VALA. AF_09/2024,231,item,True
55e2f38a-1291-5d1c-b3c6-c73fc35971bb,SINAPI:104737,104737,"REATERRO MANUAL DE VALAS, COM PLACA VIBRATÓRIA. AF_08/2023",232,item,True
e24b2bc0-501b-51e7-be2a-4a0f91112ca7,SINAPI:92998,92998,"CABO DE COBRE FLEXÍVEL ISOLADO, 185 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",233,item,True
c511e575-2744-5692-b9a0-8651d78990e6,UFCA:J0148,J0148,TERMINAL A COMPRESSÃO PARA CABO DE 150 mm² A 240mm²,234,item,True
406e1558-d0df-5564-b27c-6f11a07f6cf9,,,RAMAL DE ALIMENTAÇÃO DO QGBTE,235,grupo,False
7486fd09-4c4b-553e-8e29-5c277dbb4d7b,SINAPI:93012,93012,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 110 MM (4""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",236,item,True
2a9504d1-d15d-5c5b-a526-6fca91f0458c,SINAPI:93026,93026,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 110 MM (4""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",237,item,True
3b809d59-d9e8-5a0c-a812-c96729e40018,SINAPI:93017,93017,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 110 MM (4""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",238,item,True
26c0fd45-e0e5-5f29-a170-f70cffbefb54,SINAPI:97670,97670,"ELETRODUTO FLEXÍVEL CORRUGADO, PEAD, DN 100 (4""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",239,item,True
37a3b39e-c84f-5a1e-8a89-1a0e38a224fb,SINAPI:97888,97888,"CAIXA ENTERRADA ELÉTRICA RETANGULAR, EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, FUNDO COM BRITA, DIMENSÕES INTERNAS: 0,6X0,6X0,6 M. AF_12/2020",240,item,True
a903c0ac-dbfa-50e9-8016-84a9fb0bb757,SINAPI:93358,93358,ESCAVAÇÃO MANUAL DE VALA. AF_09/2024,241,item,True
3189891d-ccad-56b7-9b6e-ff2d0336b1e8,SINAPI:104737,104737,"REATERRO MANUAL DE VALAS, COM PLACA VIBRATÓRIA. AF_08/2023",242,item,True
415f5c5e-cb57-5836-ab9d-711d05503821,SINAPI:92996,92996,"CABO DE COBRE FLEXÍVEL ISOLADO, 150 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",243,item,True
7620d159-e80a-576a-b7b6-91910a3b3bfa,SINAPI:92992,92992,"CABO DE COBRE FLEXÍVEL ISOLADO, 95 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",244,item,True
4052724c-ff6d-5ca4-bf9f-85c3610937b0,UFCA:J0148,J0148,TERMINAL A COMPRESSÃO PARA CABO DE 150 mm² A 240mm²,245,item,True
52804a2a-1ab0-5da4-b07d-ef7cfaf9f619,,,GRUPO MOTOR GERADOR,246,grupo,False
7d7a9701-57cc-5dd0-a514-08a279fb8023,,,MALHA DE ATERRAMENTO,247,grupo,False
7502fdac-d136-5a96-8cc9-91fac8a6f479,SINAPI:96977,96977,"CORDOALHA DE COBRE NU 50 MM², ENTERRADA - FORNECIMENTO E INSTALAÇÃO. AF_08/2023",248,item,True
9fd8e4b2-26c5-5205-a05a-def00ca0815d,SINAPI:96985,96985,"HASTE DE ATERRAMENTO, DIÂMETRO 5/8"", COM 3 METROS - FORNECIMENTO E INSTALAÇÃO. AF_08/2023",249,item,True
9f5545e4-74db-5d59-8a88-d480a029f67c,UFCA:J0032,J0032,SOLDA EXOTÉRMICA,250,item,True
3082515a-bca5-5592-a090-23aa706fa68a,SINAPI:97886,97886,"CAIXA ENTERRADA ELÉTRICA RETANGULAR, EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, FUNDO COM BRITA, DIMENSÕES INTERNAS: 0,3X0,3X0,3 M. AF_12/2020",251,item,True
3ede2dde-b0f7-5404-b93d-e936345d68c1,SINAPI:93358,93358,ESCAVAÇÃO MANUAL DE VALA. AF_09/2024,252,item,True
aebcb730-0555-5dd1-9899-674feebd32c2,SINAPI:104737,104737,"REATERRO MANUAL DE VALAS, COM PLACA VIBRATÓRIA. AF_08/2023",253,item,True
d4290e6e-76a8-5eda-bf20-3207143a2c6e,,,SUBESTAÇÃO DE ENERGIA ELÉTRICA,254,grupo,False
3bad3c1f-89b6-553c-a501-e5b46bead788,,,SUBESTAÇÕES ELÉTRICAS AÉREAS DE 300 KVA,255,grupo,False
832d0843-741d-5c56-9f10-2a0747862a70,UFCA:J0169,J0169,CAIXA DE PROTEÇÃO SECUNDÁRIA EM CHAPA DE AÇO ZINCADA (420X270X200)MM PARA DISJUNTOR TRIFÁSICO DE 100A À 630A. INCLUSO CONEXÕES E SUPORTE PARA FIXAÇÃO NO POSTE - FORNECIMENTO E INSTALAÇÃO,256,item,True
7fb9f093-feac-5937-be12-8abb0c44d29a,SINAPI:101899,101899,"DISJUNTOR TERMOMAGNÉTICO TRIPOLAR , CORRENTE NOMINAL DE 600A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",257,item,True
dfee4f45-fce9-5f25-bdf2-64d8577e40b8,SINAPI:92998,92998,"CABO DE COBRE FLEXÍVEL ISOLADO, 185 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",258,item,True
0974e756-48a3-5357-9cdb-d4a60f71b06d,UFCA:J0148,J0148,TERMINAL A COMPRESSÃO PARA CABO DE 150 mm² A 240mm²,259,item,True
98c8e4f0-0808-5fc9-8712-506521c936a6,SINAPI:93012,93012,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 110 MM (4""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",260,item,True
c3a6676c-d161-54b4-b0ff-95d3c8b3d7f5,SINAPI:93026,93026,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 110 MM (4""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",261,item,True
dab1d8fa-fbe3-531a-abd1-edee8308a364,SINAPI:93017,93017,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 110 MM (4""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",262,item,True
3f8db5df-fc72-53f4-be55-355363106d62,UFCA:J0182,J0182,"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 12,00 M, RESISTENCIA DE 1000 DAN, TIPO B-1,5",263,item,True
fb72e801-4066-55cb-a9e4-0a07bf721f50,UFCA:J0153,J0153,PARA RAIO DE DISTRIBUIÇÃO 15 KV TIPO POLIMÉRICO - FORNECIMENTO E INSTALAÇÃO,264,item,True
a51d5040-41d7-517f-a3de-478743c243e2,UFCA:J0154,J0154,FITA DE INOX P/ FIXAÇÃO DE ELETRODUTO - FORNECIMENTO E INSTALAÇÃO,265,item,True
539ea59b-d8be-5dfe-a124-eab0e2705d2d,UFCA:J0158,J0158,"CABO DE ALUMÍNIO SIMPLES, TIPO CAA, BITOLA 4 AWG - FORNECIMENTO E INSTALAÇÃO",266,item,True
30d69cfd-792e-5020-8c2a-ec4da6b9ddc7,UFCA:J0155,J0155,CONECTOR CUNHA - FORNECIMENTO E INSTALAÇÃO,267,item,True
12d30034-7bd5-5d85-806b-4376cd3c2a4b,UFCA:J0156,J0156,ESTRUTURA TIPO CFR (CONJUNTO TRIFÁSICO DE CHAVE FUSÍVEIS EM CRUZETA REBAIXADA),268,item,True
ddfa61bb-1ed4-50ad-b0f9-a0837b43a1ec,UFCA:J0157,J0157,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N3 - FORNECIMENTO E INSTALAÇÃO,269,item,True
db2414e5-8785-5578-b3f2-876043225501,SINAPI:102108,102108,"TRANSFORMADOR DE DISTRIBUIÇÃO, 300 KVA, TRIFÁSICO, 60 HZ, CLASSE 15 KV, IMERSO EM ÓLEO MINERAL, INSTALAÇÃO EM POSTE (NÃO INCLUSO SUPORTE) - FORNECIMENTO E INSTALAÇÃO. AF_12/2020",270,item,True
428796af-4ea9-5f0e-b5d6-0c7cf3ba72f2,SINAPI:102110,102110,SUPORTE PARA TRANSFORMADOR EM POSTE DE CONCRETO DUPLO T - FORNECIMENTO E INSTALAÇÃO. AF_12/2020,271,item,True
80cc0eb5-4d5b-58f3-b805-3160b5e661bc,,,MALHA DE ATERRAMENTO,272,grupo,False
9bf2c6d3-2189-55a2-b98a-85443cb3d5ce,SINAPI:96977,96977,"CORDOALHA DE COBRE NU 50 MM², ENTERRADA - FORNECIMENTO E INSTALAÇÃO. AF_08/2023",273,item,True
49613fac-6ccf-55b0-b055-bfd358e81bee,SINAPI:96985,96985,"HASTE DE ATERRAMENTO, DIÂMETRO 5/8"", COM 3 METROS - FORNECIMENTO E INSTALAÇÃO. AF_08/2023",274,item,True
7bbc792d-38ce-516f-ab27-c366878c33cc,UFCA:J0032,J0032,SOLDA EXOTÉRMICA,275,item,True
5f6f6a0a-df35-55a2-8ddc-d6dc100ec8b8,SINAPI:97886,97886,"CAIXA ENTERRADA ELÉTRICA RETANGULAR, EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, FUNDO COM BRITA, DIMENSÕES INTERNAS: 0,3X0,3X0,3 M. AF_12/2020",276,item,True
68148d23-bc85-5bcb-83dc-80d65742b992,SINAPI:93358,93358,ESCAVAÇÃO MANUAL DE VALA. AF_09/2024,277,item,True
4407c847-1105-5f3d-bec6-db97e1f17049,SINAPI:104737,104737,"REATERRO MANUAL DE VALAS, COM PLACA VIBRATÓRIA. AF_08/2023",278,item,True
a81cd7e6-738f-5e46-bead-2367bebe9e86,,,REDE DE DISTRIBUIÇÃO AÉREA,279,grupo,False
38517a8a-4ce4-5aa3-a6e5-b0566971053f,,,AMPLIAÇÃO DA REDE DE DISTRIBUIÇÃO EM MÉDIA TENSÃO,280,grupo,False
083eacba-696e-57e8-b239-3c167f8b967a,UFCA:J0158,J0158,"CABO DE ALUMÍNIO SIMPLES, TIPO CAA, BITOLA 4 AWG - FORNECIMENTO E INSTALAÇÃO",281,item,True
23402478-d743-56a3-b3a4-0a9db4518f13,UFCA:J0183,J0183,"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 12,00 M, RESISTENCIA DE 300 A 400 DAN, TIPO B OU D",282,item,True
e55f96b5-bf7f-5caa-b274-55ded9114414,UFCA:J0184,J0184,"POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 12,00 M, RESISTENCIA DE 600 DAN, TIPO B",283,item,True
6bd52d28-0451-5d0c-affd-3b9d2626b789,UFCA:J0159,J0159,"REMOÇÃO DE POSTE 12 M, CARGA NOMINAL MENOR OU IGUAL A 1000 DAN, ENGASTAMENTO SIMPLES COM 1,8 M",284,item,True
75739cd5-1e19-551e-9233-d79212e68e5f,UFCA:J0160,J0160,"ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N1, M1 OU B1 - FORNECIMENTO E INSTALAÇÃO",285,item,True
2347cde4-582d-5440-85ed-9ef3ac8ce52d,UFCA:J0161,J0161,"ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N2, M2 OU B2 - FORNECIMENTO E INSTALAÇÃO",286,item,True
94f1fcb2-cb49-541c-8370-9445c52cddbc,UFCA:J0162,J0162,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N4 - FORNECIMENTO E INSTALAÇÃO,287,item,True
aee9abe0-ae45-5450-b525-ab1c07230226,UFCA:J0163,J0163,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N3.M3 OU N3.B3 - FORNECIMENTO E INSTALAÇÃO,288,item,True
5cf1bc3d-4651-52a3-ba83-9ce3736d78ce,UFCA:J0164,J0164,TRANSFORMAÇÃO DE ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE N3 EM N4 - FORNECIMENTO E INSTALAÇÃO,289,item,True
e9c09f50-b082-551e-8fcb-2a93d8474726,UFCA:J0165,J0165,"DESMONTAGEM E REMONTAGEM DE ESTRUTURA N3.M3CF, REUTILIZANDO TODO MATERIAL EXISTENTE (CRUZETAS, FERRAGENS, CHAVES FUSÍVEL, CABOS, ISOLADORES, ETC)",290,item,True
3fae6507-6a96-5231-b0ee-51ebe8c13dfe,,,AJUSTE NO CIRCUITO DE ILUMINAÇÃO VIÁRIA,291,grupo,False
c21d806a-8ad0-50c5-8ec1-cb8efabbafdc,UFCA:J0159,J0159,"REMOÇÃO DE POSTE 12 M, CARGA NOMINAL MENOR OU IGUAL A 1000 DAN, ENGASTAMENTO SIMPLES COM 1,8 M",292,item,True
cc8125eb-8b5b-5d86-b501-e8db69df4f37,SINAPI:101636,101636,"BRAÇO PARA ILUMINAÇÃO PÚBLICA, EM TUBO DE AÇO GALVANIZADO, COMPRIMENTO DE 1,50 M, PARA FIXAÇÃO EM POSTE DE CONCRETO - FORNECIMENTO E INSTALAÇÃO. AF_08/2020",293,item,True
a2c2bdf8-59bb-5b07-8896-92710be7641f,UFCA:J0168,J0168,REMOÇÃO E REINSTALAÇÃO DE LUMINÁRIA LED DE ALUMÍNIO POTÊNCIA 150 A 200W EM POSTE REUTILIZANDO OS CABOS INSTALADOS,294,item,True
1fd1c555-8502-5dd1-893e-7bb675f94dd0,SINAPI:93008,93008,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 50 MM (1 1/2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",295,item,True
e366b1e9-b72e-5078-85be-1a055e4c406f,SINAPI:93013,93013,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 50 MM (1 1/2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",296,item,True
93793665-ad5b-5b7f-9405-501ed7b573a9,SINAPI:97888,97888,"CAIXA ENTERRADA ELÉTRICA RETANGULAR, EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, FUNDO COM BRITA, DIMENSÕES INTERNAS: 0,6X0,6X0,6 M. AF_12/2020",297,item,True
ac77f559-6400-5873-ad95-052484f0bf6b,SINAPI:93358,93358,ESCAVAÇÃO MANUAL DE VALA. AF_09/2024,298,item,True
024ede20-4f30-5b4a-a3a8-8886713279e0,SINAPI:104737,104737,"REATERRO MANUAL DE VALAS, COM PLACA VIBRATÓRIA. AF_08/2023",299,item,True
61288389-95b2-5a6a-aa6e-5e46d0cbafb1,SINAPI:91935,91935,"CABO DE COBRE FLEXÍVEL ISOLADO, 16 MM², ANTI-CHAMA 0,6/1,0 KV, PARA CIRCUITOS TERMINAIS - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",300,item,True
ee3cae89-5138-58a6-ba5a-3a85c9bb6ef7,,,SISTEMA DE PROTEÇÃO CONTRA DESCARGAS ATMOSFÉRICAS (SPDA),301,grupo,False
34e197da-7d95-5440-9e66-1580254195a6,,,"CAIXAS, CABOS E ACESSÓRIOS",302,grupo,False
427c72a2-6a13-522a-877a-8fb33e02a924,SINAPI:97881,97881,"CAIXA ENTERRADA ELÉTRICA RETANGULAR, EM CONCRETO PRÉ-MOLDADO, FUNDO COM BRITA, DIMENSÕES INTERNAS: 0,3X0,3X0,3 M. AF_12/2020",303,item,True
3b93ccc6-9479-5bf6-a824-69aef7e9f443,SINAPI:96985,96985,"HASTE DE ATERRAMENTO, DIÂMETRO 5/8"", COM 3 METROS - FORNECIMENTO E INSTALAÇÃO. AF_08/2023",304,item,True
afd004ac-4fd8-589c-80e0-2cfbc3682e48,SINAPI:96977,96977,"CORDOALHA DE COBRE NU 50 MM², ENTERRADA - FORNECIMENTO E INSTALAÇÃO. AF_08/2023",305,item,True
52f00599-441e-5d00-b263-8e55a33ed183,SINAPI:90105,90105,"ESCAVAÇÃO MECANIZADA DE VALA COM PROFUNDIDADE ATÉ 1,5 M (MÉDIA MONTANTE E JUSANTE/UMA COMPOSIÇÃO POR TRECHO), RETROESCAV. (0,26 M3), LARGURA MENOR QUE 0,8 M, EM SOLO DE 1A CATEGORIA, LOCAIS COM BAIXO NÍVEL DE INTERFERÊNCIA. AF_09/2024",306,item,True
4777c79f-d69e-566d-9e21-ff0abecadaf5,SINAPI:93378,93378,"REATERRO MECANIZADO DE VALA COM RETROESCAVADEIRA (CAPACIDADE DA CAÇAMBA DA RETRO: 0,26 M³/POTÊNCIA: 88 HP), LARGURA ATÉ 0,8 M, PROFUNDIDADE ATÉ 1,5 M, COM SOLO (SEM SUBSTITUIÇÃO) DE 1ª CATEGORIA, COM COMPACTADOR DE SOLOS DE PERCUSSÃO. AF_08/2023",307,item,True
07135f1b-5cb4-58b6-8781-3482d5dcbccb,UFCA:J0032,J0032,SOLDA EXOTÉRMICA,308,item,True
87a081c0-ebb4-5f78-847a-4d39b792b58e,UFCA:J0101,J0101,"BARRA DE AÇO REDONDA RE-BAR 3/8” x 3,00m",309,item,True
86b11195-b234-5067-9632-40c9dc604279,UFCA:J0085,J0085,"CAIXA DE EQUIPOTENCIALIZAÇÃO EM AÇO, COM 9 TERMINAIS",310,item,True
4cf0d635-60c7-57ac-ad00-917f0495af35,UFCA:J0097,J0097,BARRA CHATA DE ALUMÍNIO 7/8”x 1/8”,311,item,True
02ff01c2-6583-5105-8462-f9791dd507d0,UFCA:J0120,J0120,PARAFUSO INOX COM PORCA DE ¼”,312,item,True
93554062-7cf1-5b60-9a17-662fc78a5067,UFCA:J0123,J0123,SUPORTE ISOLADOR COLÁVEL/PARAFUSÁVEL PARA BARRA CHATA DE ALUMÍNIO,313,item,True
dd7c0ab3-9005-519c-99e4-91ab351caa76,SINAPI:96988,96988,"MASTRO 1 ½"", COM 3 METROS, PARA SPDA - FORNECIMENTO E INSTALAÇÃO. AF_08/2023",314,item,True
9c7364c0-08ae-59f5-a224-5e1b83554cf9,SINAPI:96987,96987,"BASE METÁLICA PARA MASTRO 1 ½"" PARA SPDA - FORNECIMENTO E INSTALAÇÃO. AF_08/2023",315,item,True
b1eb4d4e-6402-54ce-b8c1-b994381aedd2,SINAPI:96973,96973,"CORDOALHA DE COBRE NU 35 MM², NÃO ENTERRADA, COM ISOLADOR - FORNECIMENTO E INSTALAÇÃO. AF_08/2023",316,item,True
a71d4f60-25cd-5596-be8d-2d61bd07fea8,UFCA:J0031,J0031,APARELHO SINALIZADOR DE OBSTÁCULOS C/CÉLULA FOTOELÉTRICA,317,item,True
be98e756-29d5-5026-a945-26612452eea9,UFCA:J0098,J0098,"CONECTOR METÁLICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 50 MM2",318,item,True
ca71a23d-4f3d-590f-9d60-65166b077c9e,UFCA:J0205,J0205,SUPORTE GUIA SIMPLES PARA CORDOALHA DE COBRE,319,item,True
e42a9757-f916-5f8a-bd0f-67e9810ac736,,,QUADROS,320,grupo,False
0000cc82-2b79-5d7f-89bf-9e1ad735e88e,,,QUADRO GERAL DE BAIXA TENSÃO – QGBT,321,grupo,False
dd86f937-7874-5dd3-bf56-9d1fc794ac1b,UFCA:J0176,J0176,"QUADRO DE DISTRIBUIÇÃO GERAL BAIXA TENSÃO, C/ACESSÓRIOS- 1UN DE MEDIÇÃO - FORNECIMENTO E INSTALAÇÃO",322,item,True
3d130d5b-4c7a-5c13-974c-b0f968db4d8e,SINAPI:101899,101899,"DISJUNTOR TERMOMAGNÉTICO TRIPOLAR , CORRENTE NOMINAL DE 600A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",323,item,True
2b927864-96b8-57de-bffc-87759db63956,SINAPI:101898,101898,"DISJUNTOR TERMOMAGNÉTICO TRIPOLAR , CORRENTE NOMINAL DE 400A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",324,item,True
d398c6f4-3b66-5ca4-b352-8faab3d08758,SINAPI:101895,101895,"DISJUNTOR TERMOMAGNÉTICO TRIPOLAR , CORRENTE NOMINAL DE 125A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",325,item,True
21cb0e86-e295-503e-b941-060e88603253,SINAPI:101894,101894,"DISJUNTOR TRIPOLAR TIPO NEMA, CORRENTE NOMINAL DE 60 ATÉ 100A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",326,item,True
38531c65-705f-5a0a-91d0-83395b0f2870,SINAPI:101893,101893,"DISJUNTOR TRIPOLAR TIPO NEMA, CORRENTE NOMINAL DE 10 ATÉ 50A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",327,item,True
f3f2f455-3ec3-58f3-ac05-7fcbfc008c0d,UFCA:J0177,J0177,DISPOSITIVO DE PROTEÇÃO CONTRA SURTOS DE TENSÃO (DPS) - 40 KA/275V - FORNECIMENTO E INSTALAÇÃO,328,item,True
7821c590-2032-5ba6-98c1-78a5051fe796,UFCA:J0152,J0152,TRANSFORMADOR DE CORRENTE EM QD - FAIXA 400 A 500/5A - FORNECIMENTO E INSTALAÇÃO,329,item,True
61ac2741-4bf5-5491-b643-dad2071cc48d,UFCA:J0178,J0178,MULTIMEDIDOR DE GRANDEZAS ELÉTRICAS - FORNECIMENTO E INSTALAÇÃO,330,item,True
26b0f258-f5fb-5fea-835d-bec880404f2e,UFCA:J0148,J0148,TERMINAL A COMPRESSÃO PARA CABO DE 150 mm² A 240mm²,331,item,True
d709a565-e5b5-593b-8a41-dda740925c19,,,QUADRO GERAL DE BAIXA TENSÃO ESSENCIAL – QGBTE,332,grupo,False
c6fc4f85-32a6-5657-9578-6c0699a65496,UFCA:J0176,J0176,"QUADRO DE DISTRIBUIÇÃO GERAL BAIXA TENSÃO, C/ACESSÓRIOS- 1UN DE MEDIÇÃO - FORNECIMENTO E INSTALAÇÃO",333,item,True
2dc8b9fe-7964-5262-b6b5-ab8ba9442d51,SINAPI:101898,101898,"DISJUNTOR TERMOMAGNÉTICO TRIPOLAR , CORRENTE NOMINAL DE 400A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",334,item,True
bff0c46a-b4c0-5051-acbc-cbd67d6bcf32,SINAPI:101894,101894,"DISJUNTOR TRIPOLAR TIPO NEMA, CORRENTE NOMINAL DE 60 ATÉ 100A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",335,item,True
2611d31f-8dc6-584b-b362-3db2087d4d8a,SINAPI:101895,101895,"DISJUNTOR TERMOMAGNÉTICO TRIPOLAR , CORRENTE NOMINAL DE 125A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",336,item,True
2aaf3da5-7157-5947-bcd7-6b74ee6826a4,UFCA:J0177,J0177,DISPOSITIVO DE PROTEÇÃO CONTRA SURTOS DE TENSÃO (DPS) - 40 KA/275V - FORNECIMENTO E INSTALAÇÃO,337,item,True
e9a9b3d5-d2ea-569c-afc7-189480e0116e,UFCA:J0180,J0180,TRANSFORMADOR DE CORRENTE EM QD - FAIXA 200 A 400/5A - FORNECIMENTO E INSTALAÇÃO,338,item,True
