,,,,,,,,,,,,,,,,,MOBRA,INSUMO,EQUIP,SERV,,
,,LETRA,GRUPO,FONTE,CODIGO DA COMPOSICAO,DESCRICAO DA COMPOSICAO,UN,TIPO ITEM,REFERÊNCIA,CODIGO ITEM,DESCRIÇÃO ITEM,UNIDADE,COEFICIENTE,PRECO UNITARIO,CUSTO TOTAL,% ENCARGOS SOCIAIS,CUSTO MAO DE OBRA,CUSTO MATERIAL,CUSTO EQUIPAMENTO,CUSTO SERVIÇO,PREÇO UNITÁRIO,COMPOSIÇÃO USADA COMO REFERÊNCIA E OBSERVAÇÕES
,,,,,,,,,,,,,,,,,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0158,"CABO DE ALUMÍNIO SIMPLES, TIPO CAA, BITOLA 4 AWG - FORNECIMENTO E INSTALAÇÃO",M,MOBRA,SINAPI,88247,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0029","23,65","0,06",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0158,"CABO DE ALUMÍNIO SIMPLES, TIPO CAA, BITOLA 4 AWG - FORNECIMENTO E INSTALAÇÃO",M,INSUMO,SINAPI,841,"CABO DE ALUMINIO NU COM ALMA DE ACO, BITOLA 4 AWG                                                                                                                                                                                                                                                                                                                                                                                                                                                         ",KG,"0,086","48,51","4,15",,,,,,,
HEAD2,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0159,"REMOÇÃO DE POSTE 12 M, CARGA NOMINAL MENOR OU IGUAL A 1000 DAN, ENGASTAMENTO SIMPLES COM 1,8 M",UN,,,,,,,,,0,"205,57",0,0,0,"205,57",Baseado nos coeficientes da composição SINAPI 100585
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0159,"REMOÇÃO DE POSTE 12 M, CARGA NOMINAL MENOR OU IGUAL A 1000 DAN, ENGASTAMENTO SIMPLES COM 1,8 M",UN,MOBRA,SINAPI,5928,"GUINDAUTO HIDRÁULICO, CAPACIDADE MÁXIMA DE CARGA 6200 KG, MOMENTO MÁXIMO DE CARGA 11,7 TM, ALCANCE MÁXIMO HORIZONTAL 9,70 M, INCLUSIVE CAMINHÃO TOCO PBT 16.000 KG, POTÊNCIA DE 189 CV - CHP DIURNO. AF_06/2014",CHP,"0,0800","289,07","23,12",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0159,"REMOÇÃO DE POSTE 12 M, CARGA NOMINAL MENOR OU IGUAL A 1000 DAN, ENGASTAMENTO SIMPLES COM 1,8 M",UN,MOBRA,SINAPI,88264,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"4,9950","29,25","146,10",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0159,"REMOÇÃO DE POSTE 12 M, CARGA NOMINAL MENOR OU IGUAL A 1000 DAN, ENGASTAMENTO SIMPLES COM 1,8 M",UN,MOBRA,SINAPI,88247,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"1,537","23,65","36,35",,,,,,,
HEAD2,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0160,"ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N1, M1 OU B1 - FORNECIMENTO E INSTALAÇÃO",UN,,,,,,,,,0,"104,61","290,8",0,0,"395,41",Baseado nos coeficientes da composição SINAPI 101636
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0160,"ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N1, M1 OU B1 - FORNECIMENTO E INSTALAÇÃO",UN,MOBRA,SINAPI,5928,"GUINDAUTO HIDRÁULICO, CAPACIDADE MÁXIMA DE CARGA 6200 KG, MOMENTO MÁXIMO DE CARGA 11,7 TM, ALCANCE MÁXIMO HORIZONTAL 9,70 M, INCLUSIVE CAMINHÃO TOCO PBT 16.000 KG, POTÊNCIA DE 189 CV - CHP DIURNO. AF_06/2014",CHP,"0,2388","289,07","69,02",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0160,"ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N1, M1 OU B1 - FORNECIMENTO E INSTALAÇÃO",UN,MOBRA,SINAPI,88264,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,6730","29,25","19,68",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0160,"ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N1, M1 OU B1 - FORNECIMENTO E INSTALAÇÃO",UN,MOBRA,SINAPI,88247,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,673","23,65","15,91",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0160,"ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N1, M1 OU B1 - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SINAPI,379,"ARRUELA QUADRADA EM ACO GALVANIZADO, DIMENSAO = 38 MM, ESPESSURA = 3MM, DIAMETRO DO FURO= 18 MM                                                                                                                                                                                                                                                                                                                                                                                                           ",UN,"4,0000","1,44","5,76",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0160,"ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N1, M1 OU B1 - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SINAPI,432,"PARAFUSO M16 EM ACO GALVANIZADO, COMPRIMENTO = 250 MM, DIAMETRO = 16 MM, ROSCA MAQUINA, CABECA QUADRADA                                                                                                                                                                                                                                                                                                                                                                                                   ",UN,"2,0000","15,93","31,86",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0160,"ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N1, M1 OU B1 - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SEINFRA,I8072,PORCA QUADRADA PARA PARAFUSO M16 x 2,UN,"2,000","1,01","2,02",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0160,"ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N1, M1 OU B1 - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SINAPI,3406,"ISOLADOR DE PORCELANA, TIPO PINO MONOCORPO, PARA TENSAO DE *15* KV                                                                                                                                                                                                                                                                                                                                                                                                                                        ",UN,"3,0000","29,55","88,65",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0160,"ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N1, M1 OU B1 - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,ORSE,958,Fio alumínio recozido para amarração 6 awg,kg,"0,1200","52,5","6,30",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0160,"ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N1, M1 OU B1 - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SEINFRA,I0914,CRUZETA EM CONCRETO ARMADO-PADRÃO COELCE,UN,"1,000","80,01","80,01",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0160,"ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N1, M1 OU B1 - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SINAPI,444,"PINO ROSCA EXTERNA, EM ACO GALVANIZADO, PARA ISOLADOR DE 15KV, DIAMETRO 25 MM, COMPRIMENTO *290* MM                                                                                                                                                                                                                                                                                                                                                                                                       ",UN,"3,000","25,40","76,20",,,,,,,
HEAD2,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0161,"ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N2, M2 OU B2 - FORNECIMENTO E INSTALAÇÃO",UN,,,,,,,,,0,"104,61","613,12",0,0,"717,73",Baseado nos coeficientes da composição SINAPI 101636
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0161,"ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N2, M2 OU B2 - FORNECIMENTO E INSTALAÇÃO",UN,MOBRA,SINAPI,5928,"GUINDAUTO HIDRÁULICO, CAPACIDADE MÁXIMA DE CARGA 6200 KG, MOMENTO MÁXIMO DE CARGA 11,7 TM, ALCANCE MÁXIMO HORIZONTAL 9,70 M, INCLUSIVE CAMINHÃO TOCO PBT 16.000 KG, POTÊNCIA DE 189 CV - CHP DIURNO. AF_06/2014",CHP,"0,2388","289,07","69,02",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0161,"ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N2, M2 OU B2 - FORNECIMENTO E INSTALAÇÃO",UN,MOBRA,SINAPI,88264,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,6730","29,25","19,68",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0161,"ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N2, M2 OU B2 - FORNECIMENTO E INSTALAÇÃO",UN,MOBRA,SINAPI,88247,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,673","23,65","15,91",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0161,"ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N2, M2 OU B2 - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SINAPI,379,"ARRUELA QUADRADA EM ACO GALVANIZADO, DIMENSAO = 38 MM, ESPESSURA = 3MM, DIAMETRO DO FURO= 18 MM                                                                                                                                                                                                                                                                                                                                                                                                           ",UN,"12,0000","1,44","17,28",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0161,"ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N2, M2 OU B2 - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SEINFRA,I8072,PORCA QUADRADA PARA PARAFUSO M16 x 2,UN,"8,0000","1,01","8,08",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0161,"ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N2, M2 OU B2 - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SINAPI,433,"PARAFUSO M16 EM ACO GALVANIZADO, COMPRIMENTO = 350 MM, DIAMETRO = 16 MM, ROSCA MAQUINA, CABECA QUADRADA                                                                                                                                                                                                                                                                                                                                                                                                   ",UN,"4,000","21,36","85,44",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0161,"ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N2, M2 OU B2 - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SINAPI,3406,"ISOLADOR DE PORCELANA, TIPO PINO MONOCORPO, PARA TENSAO DE *15* KV                                                                                                                                                                                                                                                                                                                                                                                                                                        ",UN,"6,0000","29,55","177,30",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0161,"ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N2, M2 OU B2 - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,ORSE,958,Fio alumínio recozido para amarração 6 awg,kg,"0,2400","52,5","12,60",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0161,"ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N2, M2 OU B2 - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SEINFRA,I0914,CRUZETA EM CONCRETO ARMADO-PADRÃO COELCE,UN,"2,000","80,01","160,02",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0161,"ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N2, M2 OU B2 - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SINAPI,444,"PINO ROSCA EXTERNA, EM ACO GALVANIZADO, PARA ISOLADOR DE 15KV, DIAMETRO 25 MM, COMPRIMENTO *290* MM                                                                                                                                                                                                                                                                                                                                                                                                       ",UN,"6,000","25,40","152,40",,,,,,,
HEAD2,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0162,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N4 - FORNECIMENTO E INSTALAÇÃO,UN,,,,,,,,,0,"104,61","1336,48",0,0,"1441,09",Baseado nos coeficientes da composição SINAPI 101636
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0162,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N4 - FORNECIMENTO E INSTALAÇÃO,UN,MOBRA,SINAPI,5928,"GUINDAUTO HIDRÁULICO, CAPACIDADE MÁXIMA DE CARGA 6200 KG, MOMENTO MÁXIMO DE CARGA 11,7 TM, ALCANCE MÁXIMO HORIZONTAL 9,70 M, INCLUSIVE CAMINHÃO TOCO PBT 16.000 KG, POTÊNCIA DE 189 CV - CHP DIURNO. AF_06/2014",CHP,"0,2388","289,07","69,02",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0162,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N4 - FORNECIMENTO E INSTALAÇÃO,UN,MOBRA,SINAPI,88264,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,6730","29,25","19,68",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0162,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N4 - FORNECIMENTO E INSTALAÇÃO,UN,MOBRA,SINAPI,88247,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,673","23,65","15,91",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0162,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N4 - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,SINAPI,379,"ARRUELA QUADRADA EM ACO GALVANIZADO, DIMENSAO = 38 MM, ESPESSURA = 3MM, DIAMETRO DO FURO= 18 MM                                                                                                                                                                                                                                                                                                                                                                                                           ",UN,"9,0000","1,44","12,96",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0162,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N4 - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,SINAPI,13348,"ARRUELA EM ACO GALVANIZADO, DIAMETRO EXTERNO = 35MM, ESPESSURA = 3MM, DIAMETRO DO FURO= 18MM                                                                                                                                                                                                                                                                                                                                                                                                              ",UN,"6,0000","1,64","9,84",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0162,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N4 - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,SEINFRA,I8072,PORCA QUADRADA PARA PARAFUSO M16 x 2,UN,"8,000","1,01","8,08",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0162,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N4 - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,SINAPI,402,"GANCHO OLHAL EM ACO GALVANIZADO, ESPESSURA 16MM, ABERTURA 21MM                                                                                                                                                                                                                                                                                                                                                                                                                                            ",UN,"6,0000","12,82","76,92",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0162,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N4 - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,SEINFRA,I8077,MANILHA SAPATILHA PARA ALÇA PREFORMADA,UN,"6,0000","10,04","60,24",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0162,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N4 - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,SEINFRA,I8078,OLHAL PARA PARAFUSO,UN,"6,000","11,6","69,60",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0162,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N4 - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,SINAPI,437,"PARAFUSO M16 EM ACO GALVANIZADO, COMPRIMENTO = 400 MM, DIAMETRO = 16 MM, ROSCA DUPLA                                                                                                                                                                                                                                                                                                                                                                                                                      ",UN,"4,0000","28,38","113,52",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0162,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N4 - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,SINAPI,3406,"ISOLADOR DE PORCELANA, TIPO PINO MONOCORPO, PARA TENSAO DE *15* KV                                                                                                                                                                                                                                                                                                                                                                                                                                        ",UN,"3,000","29,55","88,65",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0162,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N4 - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,SINAPI,3405,"ISOLADOR DE PORCELANA SUSPENSO, DISCO TIPO GARFO OLHAL, DIAMETRO DE 152 MM, PARA TENSAO DE *15* KV                                                                                                                                                                                                                                                                                                                                                                                                        ",UN,"6,000","96,54","579,24",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0162,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N4 - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,SEINFRA,I8212,"ALÇA PREFORMADA DE DISTRIBUIÇÃO PARA CONDUTOR DE ALUMÍNIO 2,0 AWG",UN,"6,0000","5,42","32,52",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0162,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N4 - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,ORSE,958,Fio alumínio recozido para amarração 6 awg,kg,"0,1200","52,5","6,30",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0162,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N4 - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,ORSE,3258,Conector cunha 4 x 1/0 AWG CAA,Un,"3,000","14,13","42,39",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0162,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N4 - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,SEINFRA,I0914,CRUZETA EM CONCRETO ARMADO-PADRÃO COELCE,UN,"2,0000","80,01","160,02",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0162,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N4 - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,SINAPI,444,"PINO ROSCA EXTERNA, EM ACO GALVANIZADO, PARA ISOLADOR DE 15KV, DIAMETRO 25 MM, COMPRIMENTO *290* MM                                                                                                                                                                                                                                                                                                                                                                                                       ",UN,"3,0000","25,40","76,20",,,,,,,
HEAD2,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0163,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N3.M3 OU N3.B3 - FORNECIMENTO E INSTALAÇÃO,UN,,,,,,,,,0,"104,61","1588,67",0,0,"1693,28",Baseado nos coeficientes da composição SINAPI 101636
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0163,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N3.M3 OU N3.B3 - FORNECIMENTO E INSTALAÇÃO,UN,MOBRA,SINAPI,5928,"GUINDAUTO HIDRÁULICO, CAPACIDADE MÁXIMA DE CARGA 6200 KG, MOMENTO MÁXIMO DE CARGA 11,7 TM, ALCANCE MÁXIMO HORIZONTAL 9,70 M, INCLUSIVE CAMINHÃO TOCO PBT 16.000 KG, POTÊNCIA DE 189 CV - CHP DIURNO. AF_06/2014",CHP,"0,2388","289,07","69,02",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0163,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N3.M3 OU N3.B3 - FORNECIMENTO E INSTALAÇÃO,UN,MOBRA,SINAPI,88264,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,6730","29,25","19,68",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0163,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N3.M3 OU N3.B3 - FORNECIMENTO E INSTALAÇÃO,UN,MOBRA,SINAPI,88247,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,673","23,65","15,91",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0163,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N3.M3 OU N3.B3 - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,SINAPI,379,"ARRUELA QUADRADA EM ACO GALVANIZADO, DIMENSAO = 38 MM, ESPESSURA = 3MM, DIAMETRO DO FURO= 18 MM                                                                                                                                                                                                                                                                                                                                                                                                           ",UN,"18,0000","1,44","25,92",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0163,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N3.M3 OU N3.B3 - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,SINAPI,13348,"ARRUELA EM ACO GALVANIZADO, DIAMETRO EXTERNO = 35MM, ESPESSURA = 3MM, DIAMETRO DO FURO= 18MM                                                                                                                                                                                                                                                                                                                                                                                                              ",UN,"6,0000","1,64","9,84",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0163,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N3.M3 OU N3.B3 - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,SEINFRA,I8072,PORCA QUADRADA PARA PARAFUSO M16 x 2,UN,"16,000","1,01","16,16",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0163,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N3.M3 OU N3.B3 - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,SINAPI,402,"GANCHO OLHAL EM ACO GALVANIZADO, ESPESSURA 16MM, ABERTURA 21MM                                                                                                                                                                                                                                                                                                                                                                                                                                            ",UN,"6,000","12,82","76,92",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0163,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N3.M3 OU N3.B3 - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,SEINFRA,I8077,MANILHA SAPATILHA PARA ALÇA PREFORMADA,UN,"6,0000","10,04","60,24",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0163,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N3.M3 OU N3.B3 - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,SEINFRA,I8078,OLHAL PARA PARAFUSO,UN,"6,000","11,6","69,60",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0163,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N3.M3 OU N3.B3 - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,SINAPI,437,"PARAFUSO M16 EM ACO GALVANIZADO, COMPRIMENTO = 400 MM, DIAMETRO = 16 MM, ROSCA DUPLA                                                                                                                                                                                                                                                                                                                                                                                                                      ",UN,"8,000","28,38","227,04",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0163,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N3.M3 OU N3.B3 - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,SINAPI,3406,"ISOLADOR DE PORCELANA, TIPO PINO MONOCORPO, PARA TENSAO DE *15* KV                                                                                                                                                                                                                                                                                                                                                                                                                                        ",UN,"3,0000","29,55","88,65",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0163,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N3.M3 OU N3.B3 - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,SINAPI,3405,"ISOLADOR DE PORCELANA SUSPENSO, DISCO TIPO GARFO OLHAL, DIAMETRO DE 152 MM, PARA TENSAO DE *15* KV                                                                                                                                                                                                                                                                                                                                                                                                        ",UN,"6,000","96,54","579,24",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0163,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N3.M3 OU N3.B3 - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,SEINFRA,I8212,"ALÇA PREFORMADA DE DISTRIBUIÇÃO PARA CONDUTOR DE ALUMÍNIO 2,0 AWG",UN,"6,000","5,42","32,52",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0163,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N3.M3 OU N3.B3 - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,ORSE,958,Fio alumínio recozido para amarração 6 awg,kg,"0,1200","52,5","6,30",,,,,,,
HEAD3,,J,INSTALAÇÕES ELÉTRICAS,UFCA,J0163,ESTRUTURA DE REDE DE DISTRIBUIÇÃO PADRÃO ENEL/CE TIPO N3.M3 OU N3.B3 - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,SEINFRA,I0914,CRUZETA EM CONCRETO ARMADO-PADRÃO COELCE,UN,"4,000","80,01","320,04",,,,,,,
