,,,,,,,,,,,,,,,,
,,,,,MINISTÉRIO DA EDUCAÇÃO,,,,,,,,,, função ignoraN/D,#NAME?
,,,,,UNIVERSIDADE FEDERAL DO CARIRI,,,,,,,,,,,"Ao final, verificar se esse valor é o mesmo que aparece no MC"
,,,,,DIRETORIA DE INFRAESTRUTURA,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,Obra:,"Hospital Veterinário Universitário do Cariri – HVUCariri com a urbanização do entorno, estacionamento, guarita de acesso, castelo d´agua, rede de média tensão, lanchonete e área de convivência, casa de gerador, baía de resíduos e estação de tratamento de esgoto no campus da Crato da UFCA.",,,,,,,,"Leis Sociais: 115,02%(HORA) 71,66%(MÊS)",,,,,#NAME?
,,Local:,"Rua Ícaro de Sousa Moreira, 126 - Muriti - Crato/CE, CEP 63130-025",,,,,,,,BDI:,,"21,45%",,,#NAME?
,,Tipo:,Construção,,,,,,,,BDI DIFERENCIADO:,,"13,51%",,,#NAME?
,,Data:,11/25/2024,,,,,,,,Referência de custos,,,,,#NAME?
,,,,,,,,,,,Sinapi – Ceará – 10/2024 - Não Desonerada,,,,,
,,,,,,,,,,,Composições UFCA,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,PLANILHA ORÇAMENTÁRIA,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Bloco,,ITEM,FONTE,CÓDIGO,DISCRIMINAÇÃO DO SERVIÇO,UN,VALOR UNITÁRIO,QUANT.,VALOR TOTAL,VALOR COM BDI,VALOR COM BDI DIFERENCIADO,VALOR TOTAL POR GRUPO SEM BDI,VALOR TOTAL POR GRUPO COM BDI,,,não apagar essa coluna
,,,,,,,,,,,,,,,,
HEAD3,,9.7.3.2,SINAPI,101895,"DISJUNTOR TERMOMAGNÉTICO TRIPOLAR , CORRENTE NOMINAL DE 125A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",UN,"411,60","2,00","R$ 823,20","R$ 999,77",,,,,,
HEAD3,,9.7.3.3,SINAPI,101894,"DISJUNTOR TRIPOLAR TIPO NEMA, CORRENTE NOMINAL DE 60 ATÉ 100A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",UN,"153,75","1,00","R$ 153,75","R$ 186,72",,,,,,
HEAD3,,9.7.3.4,SINAPI,93671,"DISJUNTOR TRIPOLAR TIPO DIN, CORRENTE NOMINAL DE 32A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",UN,"78,78","11,00","R$ 866,58","R$ 1.052,46",,,,,,
HEAD3,,9.7.3.5,SINAPI,93670,"DISJUNTOR TRIPOLAR TIPO DIN, CORRENTE NOMINAL DE 25A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",UN,"74,09","7,00","R$ 518,63","R$ 629,87",,,,,,
HEAD3,,9.7.3.6,SINAPI,93653,"DISJUNTOR MONOPOLAR TIPO DIN, CORRENTE NOMINAL DE 10A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",UN,"11,34","18,00","R$ 204,12","R$ 247,90",,,,,,
HEAD3,,9.7.3.7,UFCA,J0177,DISPOSITIVO DE PROTEÇÃO CONTRA SURTOS DE TENSÃO (DPS) - 40 KA/275V - FORNECIMENTO E INSTALAÇÃO,UN,"R$ 115,18","12,00","R$ 1.382,16","R$ 1.678,63",,,,,,
HEAD3,,9.7.3.8,SINAPI,93659,"DISJUNTOR MONOPOLAR TIPO DIN, CORRENTE NOMINAL DE 50A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",UN,"24,59","12,00","R$ 295,08","R$ 358,37",,,,,,
HEAD3,,9.7.3.9,UFCA,J0135,"TERMINAL OLHAL PARA CABO DE 4,00MM2 À 6,00MM2",UN,"R$ 9,59","28,00","R$ 268,52","R$ 326,11",,,,,,
HEAD3,,9.7.3.10,UFCA,J0195,"TERMINAL OLHAL PARA CABO DE 1,50MM2 À 2,50MM2",UN,"R$ 9,59","28,00","R$ 268,52","R$ 326,11",,,,,,
,,,,,,,,,,,,,,,,
HEAD1,,10.0,,,INSTALAÇÕES LÓGICA/TELEFÔNICA,,,,,,,"R$ 118.704,17","R$ 144.165,89",,,10.
HEAD2,,10.1,,,INSTALAÇÃO TERMINAL,,,,,,,,,,,
HEAD2,,10.1.1,,,RACK DE INTERNET,,,,,,,,,,,
HEAD3,,10.1.1.1,SINAPI,98305,RACK FECHADO PARA SERVIDOR - FORNECIMENTO E INSTALAÇÃO. AF_11/2019,UN,"2.469,24","1,00","R$ 2.469,24","R$ 2.998,89",,,,,,
HEAD3,,10.1.1.2,SINAPI,98302,"PATCH PANEL 24 PORTAS, CATEGORIA 6 - FORNECIMENTO E INSTALAÇÃO. AF_11/2019",UN,"1.122,76","6,00","R$ 6.736,56","R$ 8.181,55",,,,,,
HEAD3,,10.1.1.3,UFCA,K0001,"REMOÇÃO SEM REAPROVEITAMENTO DE CABO UTO CATEGORIA 6, 24X4 AWG",M,"R$ 0,23","12,00","R$ 2,76","R$ 3,35",,,,,,
HEAD3,,10.1.1.4,UFCA,K0006,"MINI DIO – DISTRIBUIDOR INTERNO ÓPTICO COM ACESSÓRIOS, COM 06 ACOPLADORES OPTICO DUPLEX SM LC 12 PIG TAIL SIMPLEX SM LC, INCLUSO FORNECIMENTO E INSTALAÇÃO",UN,"R$ 544,68","1,00","R$ 544,68","R$ 661,51",,,,,,
HEAD2,,10.1.2,,,CABOS DOS CIRCUITOS TERMINAIS DE DADOS,,,,,,,,,,,
HEAD3,,10.1.2.1,SINAPI,98297,"CABO ELETRÔNICO CATEGORIA 6, INSTALADO EM EDIFICAÇÃO INSTITUCIONAL - FORNECIMENTO E INSTALAÇÃO. AF_11/2019",M,"7,56","6902,17","R$ 52.180,40","R$ 63.373,09",,,,,,
HEAD3,,10.1.2.2,UFCA,K0014,"MÓDULO DE TOMADA RJ45, 8 FIOS, CATEGORIA 6 - FORNECIMENTO E INSTALAÇÃO",UN,"R$ 44,01","54,00","R$ 2.376,54","R$ 2.886,30",,,,,,
HEAD3,,10.1.2.3,UFCA,K0017,"PATCH CORD, CATEGORIA 6, EXTENSÃO DE 1,50 M",UN,"R$ 22,31","122,00","R$ 2.721,82","R$ 3.305,65",,,,,,
HEAD3,,10.1.2.4,SINAPI,98307,TOMADA DE REDE RJ45 - FORNECIMENTO E INSTALAÇÃO. AF_11/2019,UN,"47,66","68,00","R$ 3.240,88","R$ 3.936,04",,,,,,
HEAD2,,10.1.3,,,PONTOS DE LÓGICA,,,,,,,,,,,
HEAD3,,10.1.3.1,SINAPI,91941,"CAIXA RETANGULAR 4"" X 2"" BAIXA (0,30 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"11,31","23,00","R$ 260,13","R$ 315,92",,,,,,
HEAD3,,10.1.3.2,SINAPI,91940,"CAIXA RETANGULAR 4"" X 2"" MÉDIA (1,30 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"18,04","26,00","R$ 469,04","R$ 569,64",,,,,,
HEAD3,,10.1.3.3,SINAPI,91939,"CAIXA RETANGULAR 4"" X 2"" ALTA (2,00 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"31,73","20,00","R$ 634,60","R$ 770,72",,,,,,
HEAD3,,10.1.3.4,SINAPI,90456,QUEBRA EM ALVENARIA PARA INSTALAÇÃO DE CAIXA DE TOMADA (4X4 OU 4X2). AF_09/2023,UN,"5,58","68,00","R$ 379,44","R$ 460,82",,,,,,
HEAD2,,10.1.4,,,ELETROCALHA E ACESSÓRIOS,,,,,,,,,,,
HEAD3,,10.1.4.1,UFCA,J0124,ELETROCALHA PERFURADA 50x100mm - FORNECIMENTO E INSTALAÇÃO,M,"R$ 66,42","16,20","R$ 1.076,00","R$ 1.306,80",,,,,,
HEAD3,,10.1.4.2,UFCA,J0125,ELETROCALHA PERFURADA 50x200mm - FORNECIMENTO E INSTALAÇÃO,M,"R$ 94,88","25,20","R$ 2.390,97","R$ 2.903,83",,,,,,
HEAD3,,10.1.4.3,UFCA,J0126,MÃO FRANCESA 300MM PARA ELETROCALHA - FORNECIMENTO E INSTALAÇÃO,UN,"R$ 35,29","35,00","R$ 1.235,15","R$ 1.500,08",,,,,,
HEAD3,,10.1.4.4,UFCA,J0127,EMENDA INTERNA PARA ELETROCALHA PERFURADA 50x100mm - FORNECIMENTO E INSTALAÇÃO,UN,"R$ 17,49","5,00","R$ 87,45","R$ 106,20",,,,,,
HEAD3,,10.1.4.5,UFCA,J0128,EMENDA INTERNA PARA ELETROCALHA PERFURADA 50x200mm - FORNECIMENTO E INSTALAÇÃO,UN,"R$ 14,61","8,00","R$ 116,88","R$ 141,95",,,,,,
HEAD3,,10.1.4.6,UFCA,J0129,TÊ HORIZONTAL PARA ELETROCALHA PERFURADA 50x200mm - FORNECIMENTO E INSTALAÇÃO,UN,"R$ 43,53","1,00","R$ 43,53","R$ 52,86",,,,,,
HEAD3,,10.1.4.7,UFCA,J0130,REDUÇÃO CONCÊNTRICA DA ELETROCALHA PERFURADA 50x200mm / 50x100mm - FORNECIMENTO E INSTALAÇÃO,UN,"R$ 49,07","2,00","R$ 98,14","R$ 119,19",,,,,,
HEAD3,,10.1.4.8,UFCA,J0131,CURVA DE INVERSÃO PARA ELETROCALHA PERFURADA 50x200mm - FORNECIMENTO E INSTALAÇÃO,UN,"R$ 117,30","1,00","R$ 117,30","R$ 142,46",,,,,,
HEAD3,,10.1.4.9,UFCA,J0132,CURVA HORIZONTAL 90° PARA ELETROCALHA 50x200mm - FORNECIMENTO E INSTALAÇÃO,UN,"R$ 37,59","1,00","R$ 37,59","R$ 45,65",,,,,,
HEAD3,,10.1.4.10,SINAPI,104772,"FURO MECANIZADO EM ALVENARIA, PARA INSTALAÇÕES ELÉTRICAS, DIÂMETROS MAIORES QUE 75 MM E MENORES OU IGUAIS A 100 MM. AF_09/2023",UN,"2,59","9,00","R$ 23,31","R$ 28,30",,,,,,
HEAD2,,10.1.5,,,ELETRODUTOS E ACESSÓRIOS,,,,,,,,,,,
HEAD3,,10.1.5.1,SINAPI,91867,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADO EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,"10,25","157,80","R$ 1.617,45","R$ 1.964,39",,,,,,
HEAD3,,10.1.5.2,SINAPI,91871,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADO EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,"14,62","154,45","R$ 2.258,05","R$ 2.742,40",,,,,,
HEAD3,,10.1.5.3,SINAPI,91902,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"10,93","61,00","R$ 666,73","R$ 809,74",,,,,,
HEAD3,,10.1.5.4,SINAPI,91914,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"17,96","14,00","R$ 251,44","R$ 305,37",,,,,,
HEAD3,,10.1.5.5,SINAPI,91879,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"6,73","175,00","R$ 1.177,75","R$ 1.430,37",,,,,,
HEAD3,,10.1.5.6,SINAPI,91884,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"11,44","80,00","R$ 915,20","R$ 1.111,51",,,,,,
HEAD3,,10.1.5.7,SINAPI,91868,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADO EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,"14,29","127,40","R$ 1.820,54","R$ 2.211,04",,,,,,
HEAD3,,10.1.5.8,SINAPI,91872,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADO EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,"18,65","21,25","R$ 396,31","R$ 481,31",,,,,,
HEAD3,,10.1.5.9,SINAPI,91905,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"13,95","9,00","R$ 125,55","R$ 152,48",,,,,,
HEAD3,,10.1.5.10,SINAPI,91917,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"20,93","2,00","R$ 41,86","R$ 50,83",,,,,,
HEAD3,,10.1.5.11,SINAPI,91880,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"8,35","61,00","R$ 509,35","R$ 618,60",,,,,,
HEAD3,,10.1.5.12,SINAPI,91885,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"13,00","12,00","R$ 156,00","R$ 189,46",,,,,,
HEAD3,,10.1.5.13,SINAPI,91869,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 40 MM (1 1/4""), PARA CIRCUITOS TERMINAIS, INSTALADO EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,"18,19","127,40","R$ 2.317,40","R$ 2.814,48",,,,,,
HEAD3,,10.1.5.14,SINAPI,91908,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 40 MM (1 1/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"16,47","10,00","R$ 164,70","R$ 200,02",,,,,,
HEAD3,,10.1.5.15,SINAPI,91881,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 40 MM (1 1/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"10,53","63,00","R$ 663,39","R$ 805,68",,,,,,
HEAD3,,10.1.5.16,SINAPI,91936,"CAIXA OCTOGONAL 4"" X 4"", PVC, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"17,03","36,00","R$ 613,08","R$ 744,58",,,,,,
HEAD3,,10.1.5.17,SINAPI,104768,"FURO MECANIZADO EM ALVENARIA, PARA INSTALAÇÕES ELÉTRICAS, DIÂMETROS MENORES OU IGUAIS A 40 MM. AF_09/2023",UN,"0,66","98,00","R$ 64,68","R$ 78,55",,,,,,
HEAD3,,10.1.5.18,SINAPI,90447,"RASGO LINEAR MANUAL EM ALVENARIA, PARA ELETRODUTOS, DIÂMETROS MENORES OU IGUAIS A 40 MM. AF_09/2023",M,"8,42","175,70","R$ 1.479,39","R$ 1.796,71",,,,,,
HEAD3,,10.1.5.19,SINAPI,104785,"FIXAÇÃO DE ELETRODUTOS, DIÂMETROS MENORES OU IGUAIS A 40 MM, COM ABRAÇADEIRA METÁLICA RÍGIDA TIPO D COM PARAFUSO DE FIXAÇÃO 1 1/4"", FIXADA DIRETAMENTE NA LAJE OU PAREDE. AF_09/2023",M,"14,86","412,60","R$ 6.131,23","R$ 7.446,37",,,,,,
HEAD2,,10.2,,,INSTALAÇÃO DE ÓPTICA,,,,,,,,,,,
HEAD2,,10.2.1,,,CABO DE FIBRA ÓPTICA,,,,,,,,,,,
HEAD3,,10.2.1.1,UFCA,K0015,"CABO DE FIBRA ÓPTICA, 06 FIBRAS",M,"R$ 18,56","246,00","R$ 4.565,76","R$ 5.545,11",,,,,,
HEAD2,,10.2.2,,,ELETRODUTO E ACESSÓRIOS,,,,,,,,,,,
HEAD3,,10.2.2.1,SINAPI,91868,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADO EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,"14,29","33,40","R$ 477,28","R$ 579,65",,,,,,
HEAD3,,10.2.2.2,SINAPI,91872,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADO EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,"18,65","5,50","R$ 102,57","R$ 124,57",,,,,,
HEAD3,,10.2.2.3,SINAPI,91905,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"13,95","3,00","R$ 41,85","R$ 50,82",,,,,,
HEAD3,,10.2.2.4,SINAPI,91917,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"20,93","1,00","R$ 20,93","R$ 25,41",,,,,,
HEAD3,,10.2.2.5,SINAPI,91880,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"8,35","18,00","R$ 150,30","R$ 182,53",,,,,,
HEAD3,,10.2.2.6,SINAPI,91885,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"13,00","4,00","R$ 52,00","R$ 63,15",,,,,,
HEAD3,,10.2.2.7,SINAPI,104785,"FIXAÇÃO DE ELETRODUTOS, DIÂMETROS MENORES OU IGUAIS A 40 MM, COM ABRAÇADEIRA METÁLICA RÍGIDA TIPO D COM PARAFUSO DE FIXAÇÃO 1 1/4"", FIXADA DIRETAMENTE NA LAJE OU PAREDE. AF_09/2023",M,"14,86","26,00","R$ 386,36","R$ 469,23",,,,,,
HEAD3,,10.2.2.8,SINAPI,104768,"FURO MECANIZADO EM ALVENARIA, PARA INSTALAÇÕES ELÉTRICAS, DIÂMETROS MENORES OU IGUAIS A 40 MM. AF_09/2023",UN,"0,66","2,00","R$ 1,32","R$ 1,60",,,,,,
HEAD3,,10.2.2.9,SINAPI,95809,"CONDULETE DE PVC, TIPO LL, PARA ELETRODUTO DE PVC SOLDÁVEL DN 32 MM (1''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,"35,38","5,00","R$ 176,90","R$ 214,84",,,,,,
HEAD3,,10.2.2.10,SINAPI,104403,"CONDULETE DE PVC, TIPO C, PARA ELETRODUTO DE PVC SOLDÁVEL DN 32 MM (1''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,"30,32","1,00","R$ 30,32","R$ 36,82",,,,,,
HEAD3,,10.2.2.11,SINAPI,100556,"CAIXA DE PASSAGEM PARA TELEFONE 15X15X10CM (SOBREPOR), FORNECIMENTO E INSTALACAO. AF_11/2019",UN,"39,49","3,00","R$ 118,47","R$ 143,88",,,,,,
HEAD3,,10.2.2.12,SINAPI,97667,"ELETRODUTO FLEXÍVEL CORRUGADO, PEAD, DN 50 (1 1/2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,"9,52","182,00","R$ 1.732,64","R$ 2.104,29",,,,,,
HEAD3,,10.2.2.13,SINAPI,93008,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 50 MM (1 1/2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,"18,98","19,00","R$ 360,62","R$ 437,97",,,,,,
HEAD3,,10.2.2.14,SINAPI,93018,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 50 MM (1 1/2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",UN,"22,70","2,00","R$ 45,40","R$ 55,13",,,,,,
HEAD3,,10.2.2.15,SINAPI,93013,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 50 MM (1 1/2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",UN,"14,92","11,00","R$ 164,12","R$ 199,32",,,,,,
HEAD3,,10.2.2.16,SINAPI,93358,ESCAVAÇÃO MANUAL DE VALA. AF_09/2024,M3,"87,42","30,10","R$ 2.631,34","R$ 3.195,76",,,,,,
HEAD3,,10.2.2.17,SINAPI,104787,"RASGO LINEAR MECANIZADO EM CONCRETO, PARA RAMAIS/ DISTRIBUIÇÃO DE INSTALAÇÕES HIDRÁULICAS, DIÂMETROS MAIORES QUE 40 MM E MENORES OU IGUAIS A 75 MM. AF_09/2023",M,"9,00","11,00","R$ 99,00","R$ 120,23",,,,,,
HEAD3,,10.2.2.18,SINAPI,94992,"EXECUÇÃO DE PASSEIO (CALÇADA) OU PISO DE CONCRETO COM CONCRETO MOLDADO IN LOCO, FEITO EM OBRA, ACABAMENTO CONVENCIONAL, ESPESSURA 6 CM, ARMADO. AF_08/2022",M2,"82,60","7,70","R$ 636,02","R$ 772,44",,,,,,
HEAD3,,10.2.2.19,SINAPI,104737,"REATERRO MANUAL DE VALAS, COM PLACA VIBRATÓRIA. AF_08/2023",M3,"22,21","30,10","R$ 668,52","R$ 811,91",,,,,,
HEAD2,,10.2.3,,,CAIXAS DE PASSAGEM E MANILHAS,,,,,,,,,,,
HEAD3,,10.2.3.1,SINAPI,97888,"CAIXA ENTERRADA ELÉTRICA RETANGULAR, EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, FUNDO COM BRITA, DIMENSÕES INTERNAS: 0,6X0,6X0,6 M. AF_12/2020",UN,"515,38","11,00","R$ 5.669,18","R$ 6.885,21",,,,,,
HEAD3,,10.2.3.2,SINAPI,95565,"TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 300MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM BAIXO NÍVEL DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_03/2024",M,"139,70","8,00","R$ 1.117,60","R$ 1.357,32",,,,,,
HEAD3,,10.2.3.3,SINAPI,93358,ESCAVAÇÃO MANUAL DE VALA. AF_09/2024,M3,"87,42","8,83","R$ 772,09","R$ 937,70",,,,,,
HEAD3,,10.2.3.4,SINAPI,104737,"REATERRO MANUAL DE VALAS, COM PLACA VIBRATÓRIA. AF_08/2023",M3,"22,21","3,20","R$ 71,07","R$ 86,31",,,,,,
,,,,,,,,,,,,,,,,
HEAD1,,11.0,,,INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,,,,,,,"R$ 385.171,24","R$ 467.789,79",,,11.
HEAD2,,11.1,,,INSTALAÇÕES HIDRÁULICAS,,,,,,,,,,,
HEAD2,,11.1.1,,,TUBOS,,,,,,,,,,,
HEAD3,,11.1.1.1,SINAPI,89356,"TUBO, PVC, SOLDÁVEL, DE 25MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",M,"23,68","505,82","R$ 11.977,91","R$ 14.547,17",,,,,,
HEAD3,,11.1.1.2,SINAPI,89403,"TUBO, PVC, SOLDÁVEL, DE 32MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",M,"18,81","343,37","R$ 6.458,69","R$ 7.844,07",,,,,,
HEAD3,,11.1.1.3,SINAPI,89357,"TUBO, PVC, SOLDÁVEL, DE 32MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",M,"32,32","239,25","R$ 7.732,56","R$ 9.391,19",,,,,,
HEAD3,,11.1.1.4,SINAPI,89448,"TUBO, PVC, SOLDÁVEL, DE 40MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",M,"15,79","374,36","R$ 5.911,19","R$ 7.179,14",,,,,,
HEAD3,,11.1.1.5,SINAPI,89449,"TUBO, PVC, SOLDÁVEL, DE 50MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",M,"17,49","49,92","R$ 873,03","R$ 1.060,29",,,,,,
HEAD2,,11.1.2,,,CONEXÕES,,,,,,,,,,,
HEAD3,,11.1.2.1,SINAPI,93068,"BUCHA DE REDUÇÃO EM COBRE, DN 54 MM X 42 MM, SEM ANEL DE SOLDA, PONTA X BOLSA, INSTALADO EM PRUMADA DE HIDRÁULICA PREDIAL - FORNECIMENTO E INSTALAÇÃO. AF_04/2022",UN,"61,75","4,00","R$ 247,00","R$ 299,98",,,,,,
HEAD3,,11.1.2.2,SINAPI,103957,"BUCHA DE REDUÇÃO, CURTA, PVC, SOLDÁVEL, DN 32 X 25 MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,"4,71","3,00","R$ 14,13","R$ 17,16",,,,,,
HEAD3,,11.1.2.3,SINAPI,103993,"BUCHA DE REDUÇÃO, PVC, SOLDÁVEL, DN 40MM X 32MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,"9,56","13,00","R$ 124,28","R$ 150,93",,,,,,
HEAD3,,11.1.2.4,SINAPI,89499,"CURVA 90 GRAUS, PVC, SOLDÁVEL, DN 40MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,"18,64","5,00","R$ 93,20","R$ 113,19",,,,,,
HEAD3,,11.1.2.5,SINAPI,89503,"CURVA 90 GRAUS, PVC, SOLDÁVEL, DN 50MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,"21,58","4,00","R$ 86,32","R$ 104,83",,,,,,
HEAD3,,11.1.2.6,SINAPI,89492,"JOELHO 90 GRAUS, PVC, SOLDÁVEL, DN 32MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,"8,01","6,00","R$ 48,06","R$ 58,36",,,,,,
